country,year,suicides_no,population,gdp_for_year,gdp_per_capita,population_change,gdp_per_capita_change,15-24 years,25-34 years,35-54 years,5-14 years,55-74 years,75+ years,mean_age,female
Ireland,1987,245,3229700,33961142322,10515,13000,0.1500713266761769,0.19020342446666874,0.15537046784531072,0.2312598693377094,0.2163358825897142,0.16091277827662012,0.04591757748397684,35.3975601449051,0.5016874632318791
Ireland,1988,266,3233500,37818134253,11696,3800,0.10097469220246238,0.1887428483067883,0.15388897479511365,0.23599814442554506,0.21438070202566878,0.16022885418277408,0.0467604762641101,35.544765733725065,0.5019019638162981
Ireland,1989,278,3223200,39285385088,12188,-10300,0.040367574663603543,0.18661578555472821,0.15031645569620253,0.242150657731447,0.21261479275254405,0.15999627699180938,0.0483060312732688,35.77050757011665,0.5019545793000745
Ireland,1990,334,3224000,49364681256,15312,800,0.20402298850574713,0.1863213399503722,0.14742555831265508,0.2473014888337469,0.2103287841191067,0.1593362282878412,0.049286600496277914,35.927264267990076,0.5019230769230769
Ireland,1991,345,3252100,49847128533,15328,28100,0.0010438413361169101,0.18498816149564898,0.15236308846591434,0.24848559392392608,0.20503674548753115,0.15906644937117556,0.05005996125580394,36.09729098121214,0.5040127917345715
Ireland,1992,362,3283400,55985506499,17051,31300,0.10104979180106739,0.18593531095815313,0.1519461533775964,0.2519339708838399,0.20146799049765488,0.1581287689590059,0.05058780532374977,36.20713285009442,0.5037765730645063
Ireland,1993,326,3306500,52480253169,15872,23100,-0.07428175403225806,0.18645092998639046,0.15115681233933162,0.25634356570391653,0.1974897928323,0.15774988658702555,0.050809012551035836,36.34659004990171,0.5038560411311054
Ireland,1994,394,3326000,57166037102,17188,19500,0.07656504538049802,0.18674082982561635,0.15186410102224895,0.2609140108238124,0.19197233914612147,0.15802766085387854,0.05048105832832231,36.51428141912207,0.5040889957907396
Ireland,1995,403,3345900,69222626263,20689,19900,0.16922035864469043,0.18700499118323918,0.15311276487641592,0.26480169760004785,0.1859888221405302,0.15783496219253415,0.05125676200723273,36.725544696494225,0.5048268029528676
Ireland,1996,408,3375800,75880632560,22478,29900,0.07958893139959071,0.187481485870016,0.15403756146691155,0.2690029030155815,0.18040168256413294,0.15735529356004502,0.05172107352331299,36.904289353634695,0.5048581077078026
Ireland,1997,466,3414285,82826146132,24259,38485,0.07341605177459912,0.18771045768001207,0.155091036629924,0.27373901124247096,0.17454723316887724,0.15715823371511164,0.051754027563604095,37.08504562448653,0.5048114026802097
Ireland,1998,498,3449415,90082034316,26115,35130,0.07107026613057629,0.18635101894089287,0.1566439526702354,0.2780671505168268,0.16876107977729557,0.15789923798673108,0.05227756010801832,37.33401460827415,0.5048238614373741
Ireland,1999,424,3481871,98691849563,28344,32456,0.07864098221845893,0.18451516440442509,0.15842459413344148,0.2818599540304624,0.16393772198912596,0.15899641313535165,0.05226615230719346,37.54350606326311,0.5046798115151307
Ireland,2000,463,3523376,99853528653,28340,41505,-1.4114326040931546e-4,0.1819936333788957,0.16089653786595584,0.28517421927151687,0.15946098287551486,0.1602298477369432,0.052244778871173556,37.74996480648106,0.5045283273769249
Ireland,2001,488,3573974,109133512304,30536,50598,0.07191511658370447,0.17851249057771545,0.16493376840458268,0.28674075412971667,0.15509933760010566,0.16234393423119475,0.0523697150566848,37.97637168037596,0.5040000290992603
Ireland,2002,449,3639573,127945379258,35154,65599,0.13136485179495933,0.17626298469628168,0.1696267666564182,0.2866646719271739,0.15106112722563883,0.16407116988723677,0.05231327960725063,38.13583901188409,0.50430338943606845
Ireland,2003,454,3694079,164285112867,44473,54506,0.20954286870685584,0.1740255148847656,0.1711593065551657,0.2869846584223023,0.1486118732165717,0.16673195131993657,0.05248669560125812,38.31466381742242,0.50417086369836706
Ireland,2004,464,3752679,193870350137,51662,58600,0.13915450427780574,0.170417720247322,0.17326715128045858,0.2876294508536435,0.1471191647353797,0.1688948082156774,0.05267170466751886,38.47614330988608,0.5037204088066152
Ireland,2005,451,3833357,211650764830,55213,80678,0.06431456359915237,0.16626340828678363,0.17781751086580247,0.2878200491110011,0.14502301768397777,0.17028547041144354,0.052790543640991436,38.61767766477268,0.5026495053813146
Ireland,2006,452,3937578,232085535065,58941,104221,0.06324969036833443,0.16069065806442437,0.18347293691705915,0.29085061934011214,0.14277736212463601,0.17005453606252371,0.05215388749124462,38.7206780411715,0.500552116046971
Ireland,2007,458,4026707,269917519847,67032,89129,0.12070354457572503,0.15738791027010407,0.1894962807077843,0.2905478347443705,0.1419226678275822,0.16902744599992003,0.05161786045023887,38.700827996673205,0.5006785941962005
Ireland,2008,506,4094192,275020023436,67173,67485,0.002099057657094368,0.1509267274226514,0.1913979608186426,0.2919999843681,0.1427175374286306,0.1711683282073728,0.05178946175460262,38.855693626483564,0.5022114253557234
Ireland,2009,527,4117667,236311336482,57390,23475,-0.17046523784631468,0.14168824239551184,0.1905766056361527,0.29521401317785045,0.14476984175748064,0.17517735164111134,0.05257394539189303,39.13870524255604,0.5039955877927963
Ireland,2010,486,4264857,221951354762,52042,147190,-0.10276315283809231,0.140342102912243,0.18497196975185803,0.30081407184344044,0.13974137937098477,0.18351635236539,0.050614123756083734,39.52081160048274,0.5031176895262842
Ireland,2011,554,4218849,239018536582,56655,-46008,0.08142264583884917,0.13738605008143218,0.1792536305518401,0.3010939713651757,0.14711998462139791,0.18077963918594858,0.05436672419420557,39.517606579424864,0.5049500468018647
Ireland,2012,542,4220806,225571853194,53443,1957,-0.06010141646239919,0.13113419569627222,0.17377534053922403,0.3047621710166257,0.149302289657473,0.18532052882790634,0.05570547426249868,39.82406440855136,0.5063542366078896
Ireland,2013,487,4227378,239389340720,56628,6572,0.05624426078971533,0.1261550303758027,0.16734533793760578,0.3079480945399252,0.1518520463511898,0.18980512270253572,0.05689436809294082,40.09299972701755,0.5061879964365619
Ireland,2014,486,4328043,258099014042,59634,100665,0.0504074856625415,0.12214920230690869,0.15973870869582396,0.3130320100793823,0.15114336895451363,0.1974033067601223,0.056533403203249136,40.46957366181436,0.5051525597134779
Israel,1985,234,3753500,27493591484,7325,NA,NA,0.19035566804315973,0.17282536299453843,0.21558545357666178,0.23950979086186225,0.14386572532303182,0.03785799920074597,33.657519648328226,0.5029705608099108
Israel,1986,278,3813500,34083532195,8938,60000,0.18046542850749608,0.19181853939950178,0.16984397535072768,0.21979808574800053,0.2376032516061361,0.1415759800708011,0.03936016782483283,33.74668939294612,0.5030811590402517
Israel,1987,271,3878100,40946424370,10558,64600,0.15343815116499337,0.1936257445656378,0.16662798793223485,0.22405301565199454,0.23583713674221912,0.1395013021840592,0.04035481292385446,33.80985534153323,0.503107191666022
Israel,1988,303,3947300,50078767903,12687,69200,0.16780956885000395,0.19504471410837787,0.16378283890254097,0.2278519494337902,0.23461606667848908,0.1373343804625947,0.04137005041420718,33.8570668558255,0.5030780533529248
Israel,1989,353,4021100,49881433991,12405,73800,-0.022732769044740024,0.19643878540697818,0.1618462609733655,0.23127999801049465,0.2329462087488498,0.13521175797667304,0.0422769888836388,33.90353385889433,0.5029966924473402
Israel,1990,304,4156100,58986997917,14193,135000,0.12597759458888183,0.1966507061909001,0.16094415437549625,0.23517239719929742,0.2295661798320541,0.1347657659825317,0.04290079641972041,34.04610091191261,0.5036211833209018
Israel,1991,359,4423200,67530220219,15267,267100,0.0703478089998035,0.19632844999095678,0.15990685476578043,0.2394872490504612,0.22488243805389763,0.1365527220112136,0.04284228612769036,34.267046482184846,0.5047703020437693
Israel,1992,381,4588900,75575902932,16469,165700,0.07298560932661363,0.1973893525681536,0.15829501623482753,0.24243282703915972,0.2213602388371941,0.1382248469132036,0.042297718407461486,34.39963825753449,0.5055459914140644
Israel,1993,371,4717000,75954641355,16102,128100,-0.02279219972674202,0.19811320754716982,0.15707017171931312,0.24454102183591267,0.21907992368030527,0.13938944244223023,0.0418062327750689,34.48335806656774,0.505999576001696
Israel,1994,416,4844900,86307135997,17814,127900,0.09610418771752555,0.1980226630064604,0.15655637887262894,0.24652727610476996,0.21717682511506944,0.13992032859295342,0.041796528308117815,34.57016656690541,0.5063881607463518
Israel,1995,360,4977700,100343219507,20159,132800,0.11632521454437224,0.19744058500914077,0.15677923538983868,0.2487494224240111,0.21523997026739258,0.13948209012194387,0.042308696787673024,34.660887558510964,0.5066998814713622
Israel,1996,306,5103700,109957321960,21545,126000,0.06433047110698538,0.19660246487842153,0.15377079373787644,0.2517389344985011,0.21212061837490448,0.14132883986127712,0.04443834864901934,34.95826557203598,0.508944491251445
Israel,1997,379,5233500,114724862034,21921,129800,0.01715250216687195,0.19571988153243527,0.15532626349479317,0.25405560332473487,0.21006974300181522,0.13965797267602942,0.04517053597019203,35.02464889653196,0.5089710518773287
Israel,1998,318,5360200,115979230547,21637,126700,-0.013125664371215973,0.19501138017238162,0.15712100294765122,0.25629640685049065,0.20801462631991344,0.13743890153352487,0.046117682176038205,35.080873847990745,0.5089735457632177
Israel,1999,368,5497047,117189920212,21319,136847,-0.014916271870162765,0.19384953412259345,0.15941286294259446,0.25807274342024,0.20594693841984615,0.13569321855898267,0.047024702535743285,35.14927833071101,0.5089607201830365
Israel,2000,394,5643291,132339311284,23451,146244,0.09091296746407403,0.19183682003993768,0.16211923149098637,0.25885214850696164,0.20418387072366107,0.13509103110224158,0.04791689813621165,35.24435209880192,0.5090295715744589
Israel,2001,398,5777467,130706147871,22623,134176,-0.03659992043495558,0.18934508842716022,0.1649877013577057,0.2579396818709653,0.20281327439862487,0.1362084802907572,0.048705773654786774,35.365493217010155,0.5089998783203781
Israel,2002,382,5895508,121069378150,20536,118041,-0.10162641215426568,0.18698405633577292,0.16739337814485197,0.25542005879730806,0.20191729024877925,0.13898463033211048,0.04930058614117731,35.49910881301493,0.5088523329965797
Israel,2003,417,6003127,126864966909,21133,107619,0.028249656934651965,0.18499442040789743,0.16884083911601402,0.2530579479661183,0.20156428474693272,0.1417439611056038,0.049798546657433704,35.61459802532914,0.5086394140920224
Israel,2004,411,6109931,135445033199,22168,106804,0.04668892096715987,0.18324642291377757,0.1694228625495116,0.2517756747171122,0.20150767660060317,0.14381062568464356,0.05023673753435186,35.710409822958724,0.5084291459265252
Israel,2005,425,6220861,142462925574,22901,110930,0.03200733592419545,0.18160605099519184,0.16921516169546305,0.2507059714081379,0.20171436076131583,0.1460598460566793,0.050698609083212116,35.81075995750428,0.5082121269065488
Israel,2006,367,6334485,153966916311,24306,113624,0.05780465728626676,0.18007004515757793,0.16826356049465743,0.2497397973158039,0.20207214951175984,0.14889229353293915,0.05096215398726179,35.91810226087835,0.5079783123647779
Israel,2007,326,6448814,178706717753,27712,114329,0.12290704387990763,0.17862648852951876,0.16718360926520753,0.248984697031113,0.20235999983873004,0.15178868548542415,0.051056519850006525,36.02201815713712,0.50779445646905
Israel,2008,354,6565602,215840354627,32874,116788,0.15702378779582649,0.17697051999192154,0.1662843711818048,0.24842565845447226,0.2027719621140605,0.15437518143804635,0.05117230681969452,36.118848660031475,0.5076043293516725
Israel,2009,404,6731835,207419370241,30812,166233,-0.06692197844995457,0.17393726970432283,0.16534080232210088,0.2530375447407728,0.19802951201269786,0.1576919220390874,0.05196294918101825,36.47277971013847,0.507567698851799
Israel,2010,480,6849825,233609522091,34104,117990,0.09652826647900539,0.1719238082724741,0.1636526480603519,0.2535679378670258,0.19842769705795404,0.16001605880442202,0.052411849937772134,36.5989408488538,0.5073154423653159
Israel,2011,409,6971495,261628548084,37528,121670,0.09123854188872309,0.17049972782021647,0.1607289397754714,0.25418450418454003,0.19906089009602676,0.16220265524109248,0.05332328288265286,36.73642597462954,0.5073837103806286
Israel,2012,430,7095360,257296579579,36263,123865,-0.03488404158508673,0.1696552394804492,0.15994043994948812,0.25472308663690074,0.19899807761692148,0.16324865827808596,0.05343449803815451,36.796932784242095,0.506910713480359
Israel,2013,372,7226008,292489185194,40477,130648,0.10410850606517282,0.16903039686643026,0.15846495049548798,0.254736501814003,0.1992652097811129,0.16442508782165755,0.05407785322130836,36.874599363853456,0.506731102428893
Israel,2014,382,7366252,308416982140,41869,140244,0.033246554730230006,0.1684133260713861,0.15701539941886322,0.2545540119995895,0.19961779749050126,0.1659158551730242,0.05448360984663571,36.94547444209077,0.5065812301832736
Israel,2015,342,7516180,299093839690,39793,149928,-0.05216997964466112,0.16791960809879486,0.15542775718516588,0.2543603266552956,0.2001077675095594,0.16764766144504256,0.05453687910614168,37.00124997006458,0.5064185530415717
Italy,1985,4759,54114700,450725816043,8329,NA,NA,0.17339650778808716,0.14636503574814236,0.27250636148772883,0.14783598541616233,0.2031795427120542,0.056716566847825084,39.62760580766409,0.5156159047356818
Italy,1986,4691,54267500,638273986102,11762,152800,0.2918721305900357,0.17385912378495416,0.14847007877643156,0.27184410558805916,0.14245358640070024,0.20467867508177084,0.05869443036808403,39.88194591606394,0.5156788132860367
Italy,1987,4516,54424100,803055418883,14756,156600,0.20290051504472756,0.17354444079001766,0.15129143155330083,0.2714992071527136,0.13706060366639045,0.205785672156269,0.060818644681308466,40.1433556090041,0.5156410487265751
Italy,1988,4381,54579700,888667913419,16282,155600,0.0937231298366294,0.17229849193014984,0.1544548614228367,0.2713408098615419,0.1319061849002468,0.20681498799004025,0.06318466389518447,40.42268462450325,0.5156221085861593
Italy,1989,4342,54697200,925598068021,16922,117500,0.03782058858290982,0.1700854888367229,0.15806659207418294,0.2715660033786007,0.12667010377130822,0.20820078541497553,0.06541102652420965,40.723867035241284,0.5156790475563648
Italy,1990,4402,54831700,1177326294441,21472,134500,0.21190387481371087,0.167198901365451,0.16175132268377598,0.2721381974295891,0.12169602620382006,0.20990412480371756,0.0673114275136463,41.02493630509359,0.5155430161749499
Italy,1991,4453,54465500,1242109397534,22805,-366200,0.05845209383907038,0.16425443629453507,0.1630812165499261,0.2734464936519448,0.11731095831306056,0.21278056751521607,0.0691263276753174,41.362201760747624,0.5157338131477724
Italy,1992,4543,54154898,1315806985860,24297,-310602,0.061406758035971516,0.1617749700128694,0.16278981819890048,0.27604699763260565,0.11320830112171941,0.2159083191330173,0.07027159390088779,41.68051807613043,0.5159851099710316
Italy,1993,4697,54140523,1061445225791,19605,-14375,-0.23932670237184392,0.1580162792295154,0.16500632991668737,0.27707966544763524,0.10975082379606861,0.2208422146199068,0.06930468699018663,41.922251009655014,0.5161268020997877
Italy,1994,4536,54143049,1095590833694,20235,2526,0.031134173461823574,0.15400333291167256,0.166985959730491,0.27731356614216535,0.1070411272922587,0.22672376651710177,0.06793224740631064,42.15045305261623,0.5162532682634847
Italy,1995,4569,54141172,1170787352906,21625,-1877,0.06427745664739884,0.1490688638952995,0.16854614820676583,0.2778930607560546,0.10511959364307813,0.23146382941248483,0.06790850408631716,42.411517153710676,0.5164334455116708
Italy,1996,4689,54150332,1308929351236,24172,9160,0.10536984941254345,0.1442433261535682,0.1692621201288295,0.27868087678576003,0.10373766498790811,0.23302612438276463,0.07104988756116952,42.72668475975364,0.5166021512111874
Italy,1997,4694,54181477,1239050932242,22869,31145,-0.056976693340329704,0.1391780441865769,0.16962398422619598,0.2812941958005316,0.1026743696928011,0.23313511737599918,0.07409428871789524,43.00906008893039,0.5167775326612082
Italy,1998,4504,54250592,1266309245009,23342,69115,0.020263901979264844,0.1343093914993591,0.16931817075839467,0.28415669639144214,0.10243842131713513,0.2328202427726503,0.07695707726101865,43.25183585093413,0.5169154467475673
Italy,1999,4115,54280527,1248563179203,23002,29935,-0.01478132336318581,0.12951276246820523,0.16838211611320575,0.2878243610272981,0.10210656208256784,0.2324524962699791,0.07972170203874403,43.500637530656256,0.5170907607437194
Italy,2000,4108,54298946,1141759996315,21027,18419,-0.09392685594711561,0.12468310158359243,0.1664416285354784,0.2928160520832209,0.10166379656798495,0.232025866579436,0.08236955465028732,43.76336467009875,0.5172187320173766
Italy,2001,4030,54333844,1162317852349,21392,34898,0.01706245325355273,0.12051582435433797,0.16416351841404778,0.29790218781502004,0.1011305218898188,0.23116093166535392,0.08512701586142148,44.01338261655111,0.5173020521058661
Italy,2002,4069,54526842,1266510634293,23227,192998,0.07900288457398717,0.11490502237411805,0.15989468086195052,0.30106933388880286,0.10081766701251468,0.23401764217337215,0.08929565368924171,44.452514873316886,0.517176714543637
Italy,2003,4075,54937570,1569649661400,28572,410728,0.1870712585748285,0.11209951586864872,0.15746353542757716,0.3033226624330126,0.10015275520923113,0.23529435320856018,0.0916671778529702,44.702786817837044,0.5167390366920124
Italy,2004,3986,54988156,1798314750435,32704,50586,0.1263454011741683,0.10974368734969035,0.1548943921669241,0.3056104663702489,0.09932369799780157,0.23725823793763878,0.09316951817769631,44.92860798969146,0.5169856214127275
Italy,2005,3742,55244690,1852661982341,33536,256534,0.02480916030534351,0.10801711440502246,0.15125752357375885,0.3081719347144495,0.09892847620287126,0.2378708795361147,0.09575407156778326,45.155793072601185,0.5168464697693118
Italy,2006,3700,56180672,1942633797516,34578,935982,0.03013476777141535,0.10789267526027456,0.14787163813206078,0.3113820888436507,0.0986475918265983,0.23601745098385438,0.09818855495356126,45.27983405040082,0.5157690887001138
Italy,2007,3757,56583578,2203053380783,38935,402906,0.1119044561448568,0.10719786931819689,0.14391634972252904,0.3145385397862256,0.09813366698019697,0.23599555687340945,0.10021801731944205,45.45526150714612,0.5157840672429729
Italy,2008,3904,57009825,2390729163615,41935,426247,0.07153928699177298,0.10679438149476866,0.14027889052457185,0.3175336181088084,0.09779916005706034,0.23574475101440848,0.10184919880038222,45.59184947506856,0.5158799206978797
Italy,2009,3974,57351830,2185160183384,38101,342005,-0.10062728012388127,0.10620517252893238,0.13622576646638826,0.32007606383266235,0.09785994623013773,0.2360531651736309,0.10357988576824838,45.740644805928596,0.5159796993400211
Italy,2010,3989,57637843,2125058244243,36869,286013,-0.03341560660717676,0.10544277307532136,0.1322182025444637,0.32204541380911844,0.09802641295927747,0.23682348765202751,0.10544370995979152,45.90395133280751,0.5161494853303237
Italy,2011,4153,56610149,2276292404601,40210,-1027694,0.08308878388460582,0.10460686121847163,0.12639064066056424,0.32226502353844716,0.09838161704891467,0.24046008075336456,0.10789577678023776,46.17064494919454,0.5177807074840944
Italy,2012,4257,56795085,2072823157060,36497,184936,-0.10173438912787353,0.10414941715467105,0.12367355379431161,0.3225558514438353,0.09846163624898176,0.24143161331653962,0.10972792804166065,46.3127533835014,0.5175755261216706
Italy,2013,4290,57503331,2130491320659,37050,708246,0.014925775978407557,0.10337260288451812,0.12121210856463255,0.3231036476826012,0.09856147289971776,0.24220214303759202,0.11154802493093835,46.45381560591681,0.5168346160677196
Italy,2014,4147,58100676,2151732868243,37035,597345,-4.050222762251924e-4,0.1026133843950456,0.11944441059515383,0.322590463491337,0.09857293226674334,0.2430240398579872,0.11375476939373304,46.60361817476961,0.5161757670427105
Italy,2015,3988,58117697,1832868490534,31537,17021,-0.17433490820306308,0.1020713879973599,0.11780263763720714,0.3205015332937229,0.09841401664625493,0.24485994343512957,0.11635048099032555,46.78790326120458,0.5158829160074943
Jamaica,1985,8,2035000,2100223150,1032,NA,NA,0.2565110565110565,0.15724815724815724,0.16953316953316952,0.2800982800982801,0.10368550368550368,0.03292383292383293,29.815724815724813,0.5061425061425061
Jamaica,1986,1,2052531,2754566176,1342,17531,0.23099850968703428,0.2495816141144762,0.16337487716385282,0.1752329197464009,0.2694697424789199,0.1072914367675811,0.035049409728769014,30.426200627420485,0.5058832241754205
Jamaica,1987,13,2070760,3286987552,1587,18229,0.1543793320730939,0.24684898298209354,0.16782727114682533,0.17705624987927138,0.26478780737507,0.10770393478722788,0.03577575382951187,30.628901949042863,0.506715891749889
Jamaica,1988,5,2090603,3828310735,1831,19843,0.1332605133806663,0.24334366687505948,0.1715696380422299,0.17909904462970733,0.26151593583286736,0.10815252824185176,0.03631918637828416,30.805624023308106,0.5076540117851165
Jamaica,1989,0,2111039,4404970059,2087,20436,0.12266411116435075,0.23921206571740267,0.1744074837082593,0.18159115013981267,0.25945375713096724,0.10863323699846379,0.036702306305094315,30.96346159403024,0.508466683940941
Jamaica,1990,3,2131041,4592224067,2155,20002,0.03155452436194896,0.23483405528096363,0.1762974058218495,0.1847111341358519,0.257998321008371,0.10917199622156495,0.036987087531398975,31.117669721042436,0.5090188316414372
Jamaica,1991,1,2154835,4071219198,1889,23794,-0.14081524616199048,0.23131191019265976,0.17882900546909625,0.18826406662227038,0.25594813524005317,0.1081878658922841,0.03745901658363633,31.23870041093634,0.5091531370151311
Jamaica,2000,3,2367841,8985352832,3795,213006,0.502239789196311,0.20172004792551526,0.17899090352772842,0.23066920456229958,0.23840705520345326,0.11113457364747041,0.03907821513353304,32.71370839511606,0.5049325524813533
Jamaica,2001,5,2391278,9178016493,3838,23437,0.011203751954142784,0.20053628227249196,0.1758862834015953,0.23612018343329383,0.23642002310061816,0.11145462802735609,0.03958259976464468,32.88599443477505,0.5050508556512459
Jamaica,2002,2,2415717,9694169757,4013,24439,0.04360827311238475,0.19990793623590844,0.17210252691022995,0.24152001248490615,0.23455686241393342,0.11183387789215375,0.04007878406286829,33.05110242631898,0.5054996094327274
Jamaica,2003,2,2440426,9399447609,3852,24709,-0.041796469366562825,0.19964670102678794,0.16804238276432065,0.2468085489992321,0.23268314630314543,0.11229268988283193,0.04052653102368193,33.211201650859316,0.506096066834233
Jamaica,2004,1,2464408,10150978155,4119,23982,0.06482155863073562,0.19954974987907848,0.16416478115636696,0.2516847859607662,0.2306777124567036,0.11304215860360785,0.04088081194347689,33.37114024950414,0.506584948596174
Jamaica,2005,51,2487169,11204416000,4505,22761,0.08568257491675915,0.19959198590847665,0.16077275006242037,0.2556987482555468,0.22839782901765018,0.11439230707684118,0.04114637967906483,33.53838641443344,0.5067906523440908
Jamaica,2006,0,2512597,11905525197,4738,25428,0.04917686787674124,0.2009709475892871,0.1595317514109903,0.2566595438902458,0.22520205190088183,0.11603691320175898,0.04159879200683596,33.68536816688072,0.5065738755558492
Jamaica,2009,36,2568883,12038829246,4686,56286,-0.011096884336320957,0.20461539120310268,0.16010849851861686,0.25980319072530744,0.210609436085645,0.12237964905369376,0.04248383441363425,34.25860383676485,0.5049486488874737
Jamaica,2010,3,2586652,13191645686,5100,17769,0.0811764705882353,0.20571611488518748,0.16155942121321307,0.26076990642730447,0.20439664864079127,0.12482506344108137,0.04273284539242233,34.48563819176294,0.5044741233068847
Jamaica,2011,50,2601037,14439910353,5552,14385,0.0814121037463977,0.2063434699314158,0.1633932927520831,0.26057876147090564,0.19835319528326587,0.12806776681761928,0.04326351374471028,34.74004791165985,0.5040920217590138
Japan,1985,23257,112809200,1398892744821,12401,NA,NA,0.15153994532360837,0.14881233090918117,0.3172347645404807,0.1636790261787159,0.17748375132524652,0.041250181722767294,38.450232782432636,0.5103342635175145
Japan,1986,25484,113679000,2078953333674,18288,869800,0.3219050743657043,0.15375751018217965,0.14292877312432375,0.3191178669763105,0.15841096420622983,0.18234678348683575,0.04343810202412055,38.85220665206415,0.5098830918639327
Japan,1987,23663,114416000,2532808573157,22137,737000,0.17387179834665945,0.15665641169067263,0.13901027828275767,0.31917738777793314,0.152793315620193,0.18680953712767445,0.04555306950076912,39.20898300936932,0.5099024611942385
Japan,1988,22676,115101000,3071683013179,26687,685000,0.17049499756435718,0.1594252004761036,0.13646275879445008,0.31833780766457287,0.14697526520186618,0.19134499265862157,0.04745397520438571,39.5483531854632,0.5099000008688022
Japan,1989,21013,115766000,3054914166263,26389,665000,-0.011292584031225131,0.16146364217473178,0.13544564034345144,0.3167769465991742,0.1413541108788418,0.1954632620976798,0.04949639790612097,39.87345161791891,0.5099165558108598
Japan,1990,20002,116251400,3132817652848,26949,485400,0.02077999183643178,0.1607645155241141,0.13496181551361963,0.31502244274047453,0.13705211292079064,0.2008586563258593,0.05134045697514181,40.230427332488034,0.5102717042547444
Japan,1991,19780,116802000,3584420077101,30688,550600,0.12183915537017727,0.16358452766219755,0.1326603996506909,0.31228061163336246,0.13239499323641718,0.20580127052618963,0.053278197291142276,40.53380935257958,0.5103251656649714
Japan,1992,20756,117311000,3908809463464,33320,509000,0.07899159663865546,0.1622609985423362,0.1346421051734279,0.309144070036058,0.12838523241639743,0.21061111063753613,0.05495648319424436,40.84084186478676,0.5104210176368797
Japan,1993,20353,117735000,4454143876947,37832,424000,0.1192641150348911,0.16073385144604407,0.13634857943687093,0.3070200025480953,0.12447445534462989,0.21488087654478277,0.056542234679577016,41.13912600331252,0.5105618550133775
Japan,1994,20744,118064000,4907039384470,41563,329000,0.08976734114476818,0.1583293806748882,0.13806071283371732,0.3062830329312915,0.12093440845643041,0.2184239056782762,0.057968559425396395,41.425370985228355,0.5108076975199891
Japan,1995,21249,118349500,5449116304981,46043,285500,0.09730034967313164,0.15426596648063576,0.1401197301213778,0.30450910227757616,0.11759914490555516,0.22311965830020405,0.0603863979146511,41.803433897059136,0.5110025813374792
Japan,1996,21967,118785000,4833712542207,40693,435500,-0.1314722433833829,0.1504567074967378,0.14294734183609042,0.30059350928147494,0.11461884918129393,0.22870732836637622,0.06267626383802669,42.1639095845435,0.5110662120638128
Japan,1997,23280,119060000,4414732843544,37080,275000,-0.09743797195253506,0.14614480094070217,0.1461867965731564,0.29651436250629937,0.111809171846128,0.23418444481773895,0.06516042331597514,42.5303628422644,0.5112884260036956
Japan,1998,31458,119338000,4032509760873,33791,278000,-0.09733360954100204,0.14144698252023663,0.14947460155189463,0.29348572960833935,0.1088672510013575,0.23878395816923362,0.0679414771489383,42.904690878010356,0.5116308300792707
Japan,1999,31115,119540000,4562078822335,38164,202000,0.11458442511267163,0.1368328592939602,0.15225865818972728,0.29043834699682114,0.10622385812280408,0.24339133344487202,0.0708549439518153,43.279488037476995,0.5119792538062573
Japan,2000,29989,119752660,4887519660745,40813,212660,0.06490578982187048,0.13138256803648454,0.1522730434547341,0.29160675846365336,0.10431485196236977,0.24543623498634604,0.07498654309641223,43.68850675216734,0.5116068737011771
Japan,2001,29132,120066000,4303544259843,35843,313340,-0.13866026839271267,0.12756317358786,0.15528126197258174,0.2904985591258141,0.10231872470141422,0.24522346043009677,0.0791148201822331,43.969608382056535,0.511926773607849
Japan,2002,29715,120189000,4115116279070,34239,123000,-0.04684716259236543,0.12434582199702136,0.1541738428641556,0.2859995507076355,0.10094101789681252,0.25127091497558013,0.0832688515587949,44.4019835425871,0.5123680203679205
Japan,2003,31881,120395000,4445658071222,36926,206000,0.07276715593348859,0.12103492669961377,0.15289671497985796,0.2807923917106192,0.09974666722039952,0.25822500934424186,0.08730429004526766,44.846214543793344,0.5126624859836372
Japan,2004,30034,120500000,4815148854362,39960,105000,0.07592592592592592,0.11779253112033194,0.15081327800829875,0.2759253112033195,0.09878838174273859,0.26512033195020746,0.09156016597510373,45.30020746887966,0.5129958506224066
Japan,2005,30369,120657507,4755410630912,39412,157507,-0.01390439460062925,0.11368249967239917,0.14661490561047313,0.2731327773911324,0.09854479257556681,0.2719138561349523,0.0961111686154762,45.79237005120618,0.5128630661994368
Japan,2006,29769,120702000,4530377224970,37534,44493,-0.05003463526402728,0.11154744743251976,0.1427565409023877,0.2720667428874418,0.09803482958028864,0.2751818528276251,0.10041258636973704,46.15888717668307,0.5130735199085351
Japan,2007,30665,120704000,4515264514431,37408,2000,-0.0033682634730538923,0.1095655487804878,0.13846268557794272,0.27241847826086957,0.09742013520678686,0.2772733297985154,0.10485982237539766,46.51407575556734,0.5132389978791092
Japan,2008,30073,120602000,5037908465114,41773,-102000,0.1044933330141479,0.10731994494286994,0.1340525032752359,0.27409993200776106,0.09677285617153944,0.278536011011426,0.10921875259116764,46.858634185171056,0.5133994461120048
Japan,2009,30523,120496000,5231382674594,43415,-106000,0.03782102959806519,0.10520681184437658,0.1300126145266233,0.2764656088168902,0.09577911299960165,0.27915449475501264,0.11338135705749569,47.18571570840526,0.5136021112734033
