country_year,suicides_no,population,gdp_for_year,country,year,15-24 years,25-34 years,35-54 years,5-14 years,55-74 years,75+ years,female
Hungary2001,2978,9704598,53821315066,Hungary,2001,0.1502912330835342,0.15565467008525238,0.2934407999177297,0.12294007438535837,0.21324644256258735,0.06442677996553799,0.526369253007698
Hungary2002,2839,9680164,67716887203,Hungary,2002,0.1461454578662097,0.15997301285391446,0.2929553672850997,0.12070714917639826,0.21405732382219972,0.06616168899617816,0.5266111193983903
Hungary2003,2800,9652533,85324771841,Hungary,2003,0.14232170975224845,0.16286336446609403,0.2925806107060188,0.1184029104070403,0.2160499218184491,0.06778148285014929,0.5268958935442127
Hungary2004,2742,9630044,104066609518,Hungary,2004,0.13899427666166428,0.16513289035854872,0.29232379415919596,0.11586759105150506,0.21825227382138648,0.06942917394769951,0.5271348708271738
Hungary2005,2619,9608943,113035361317,Hungary,2005,0.13657464718023615,0.16676163028545388,0.29160304104207924,0.11327541437179928,0.2206845227409508,0.07110074437948066,0.5271979446646733
Hungary2006,2461,9591110,115295199392,Hungary,2006,0.13494955224160707,0.16773981322286993,0.2906854368263944,0.11065257305984395,0.22331940724274876,0.07265321740653584,0.5271761037043678
Hungary2007,2450,9572938,139850794387,Hungary,2007,0.1336718152776086,0.1679674515806955,0.29014519889296264,0.10826122555060944,0.2259087022186919,0.07404560647943191,0.5271784900309602
Hungary2008,2476,9552784,157998423132,Hungary,2008,0.13258836376913788,0.167376232939005,0.28920689507896336,0.10628252454991131,0.22915581468187704,0.0753901689811054,0.527135649670295
Hungary2009,2460,9534237,130593960612,Hungary,2009,0.13180425449881306,0.16495121738635193,0.2881467074921674,0.10449887075389462,0.23404599654906838,0.07655295331970456,0.5270283295873598
Hungary2010,2489,9514005,130922638689,Hungary,2010,0.13060209659339048,0.16074324114818103,0.28867201562328376,0.10311188610895201,0.2393755311249048,0.07749522940128789,0.5268825273898847
Hungary2011,2420,9495011,140782064609,Hungary,2011,0.1284347116606816,0.15654842316665035,0.2905070884067433,0.10245412037963937,0.24376696351378635,0.07828869287249904,0.5267601059124629
Hungary2012,2349,9453181,127856647108,Hungary,2012,0.1274957075295607,0.14284376867426954,0.2966645830646848,0.10244117826581338,0.25321360079744587,0.07734116166822576,0.526008864106167
Hungary2013,2092,9433840,135215704419,Hungary,2013,0.1255678493593277,0.13862743061150073,0.29961383699532745,0.1027255073225749,0.2552504600459622,0.07821491566530703,0.5257636338966953
Hungary2014,1925,9412788,140118140455,Hungary,2014,0.12323012055514264,0.1351553864806049,0.30234995200146864,0.10335067569778476,0.25661164364904426,0.07930222161595481,0.5254764050778579
Hungary2015,1868,9389519,122879042002,Hungary,2015,0.12073248906573382,0.13298679091016272,0.3048449020658034,0.1035517367822569,0.2573207424150268,0.0805633387610164,0.525094096939364
Hungary2016,1761,8390370,125816640421,Hungary,2016,NA,NA,NA,NA,NA,NA,0.529093949372912
Iceland1985,32,220100,2939845038,Iceland,1985,0.19582008178100863,0.18128123580190822,0.230804179918219,0.1899136756019991,0.15402089959109497,0.0481599273057701,0.497955474784189
Iceland1986,37,222300,3930518366,Iceland,1986,0.19163292847503374,0.18128654970760233,0.23346828609986506,0.1902834008097166,0.15519568151147098,0.048133153396311294,0.4979757085020243
Iceland1987,36,225600,5438537482,Iceland,1987,0.18927304964539007,0.18173758865248227,0.23625886524822695,0.1879432624113475,0.15558510638297873,0.04920212765957447,0.4977836879432624
Iceland1988,35,229200,6016168896,Iceland,1988,0.1880453752181501,0.18368237347294938,0.2395287958115183,0.18455497382198952,0.15532286212914484,0.04886561954624782,0.4986910994764398
Iceland1989,22,232000,5588533007,Iceland,1989,0.18448275862068966,0.18362068965517242,0.24525862068965518,0.18275862068965518,0.15517241379310345,0.04870689655172414,0.4982758620689655
Iceland1990,40,233300,6372905073,Iceland,1990,0.18045435062151735,0.18345477925417916,0.2503214744963566,0.18045435062151735,0.15602228889841405,0.04929275610801543,0.4993570510072868
Iceland1991,37,235900,6807365898,Iceland,1991,0.17761763459092836,0.1831284442560407,0.2560406952098347,0.17761763459092836,0.155574395930479,0.05002119542178889,0.5002119542178889
Iceland1992,28,238000,6976080331,Iceland,1992,0.17521008403361343,0.1819327731092437,0.26218487394957984,0.17605042016806724,0.1550420168067227,0.04957983193277311,0.4995798319327731
Iceland1993,NA,240500,6126456175,Iceland,1993,0.17214137214137215,0.1783783783783784,0.2673596673596674,0.17671517671517672,0.15426195426195427,0.051143451143451146,0.4993762993762994
Iceland1994,25,242700,6294803497,Iceland,1994,0.17140502678203542,0.17511330861145447,0.273176761433869,0.17552533992583436,0.15409971157807995,0.05067985166872682,0.49938195302843014
Iceland1995,27,244700,7018100153,Iceland,1995,0.17082141397629752,0.17041275030649775,0.27911728647323253,0.17409072333469555,0.15406620351450756,0.05149162239476911,0.4993870044953004
Iceland1996,33,246500,7330965239,Iceland,1996,0.17119675456389452,0.16592292089249494,0.2839756592292089,0.17322515212981746,0.15294117647058825,0.05273833671399594,0.4997971602434077
Iceland1997,33,248929,7548912105,Iceland,1997,0.1704100365967806,0.16354060796452,0.2882749699713573,0.17134202925332123,0.1534011706149143,0.05303118559910657,0.49986140626443687
Iceland1998,30,252253,8453704212,Iceland,1998,0.16818432288218574,0.16249955401917915,0.29144945748910817,0.17012285285011478,0.1539129366152236,0.05383087614418857,0.5000614462464272
Iceland1999,31,255820,8917286036,Iceland,1999,0.1665936986943945,0.1603783910562114,0.2947228520053162,0.169869439449613,0.1540614494566492,0.05437416933781565,0.5001680869361269
Iceland2000,50,259723,8927140438,Iceland,2000,0.16491415854583538,0.15902326709609854,0.2960346215005987,0.16967692503166834,0.1556427424602365,0.05470828536556254,0.5002252399671958
Iceland2001,36,263738,8136345144,Iceland,2001,0.16261972108683617,0.15817212536684133,0.29759458250233184,0.16935746839666638,0.15669717674358644,0.0555589259037378,0.49987108418202914
Iceland2002,30,266455,9207689916,Iceland,2002,0.16029348295209322,0.15567356589292752,0.2990974085680509,0.16937193897656264,0.15887860989660543,0.0566849937137603,0.5001932784147417
Iceland2003,26,268330,11316441660,Iceland,2003,0.1601088212275929,0.15306525546901203,0.2994521671076659,0.16707412514441172,0.16218089665710134,0.058118734394216075,0.500421123243767
Iceland2004,35,271588,13722824251,Iceland,2004,0.15862998365170775,0.15329101433053008,0.2998917477944534,0.16455071652650338,0.16471640867785028,0.05892012901895518,0.4991752212910732
Iceland2005,33,274929,16691490114,Iceland,2005,0.15748793324822044,0.1544907958054625,0.2985461701020991,0.16161627183745622,0.1677451269236785,0.06011370208308327,0.4987287626987331
Iceland2006,32,282999,17048647568,Iceland,2006,0.15698995402810612,0.15825144258460278,0.3002484107717695,0.1555906557973703,0.1682302764320722,0.0606892603860791,0.49302647712536085
Iceland2007,37,289712,21319946740,Iceland,2007,0.15637253548351465,0.16065264814712543,0.3012785110730657,0.151346854807533,0.16953388192411775,0.060815568564643506,0.489893411387861
Iceland2008,38,296836,17658408759,Iceland,2008,0.15835006535595414,0.1634202050964169,0.29978506650136777,0.1470104704281152,0.17111468959290652,0.06031950302523953,0.4892297430230835
Iceland2009,36,296204,12944114736,Iceland,2009,0.15855288922499358,0.16094988588945455,0.2955294324181983,0.14694264763473822,0.1764898515887699,0.061535293243845456,0.49457468501438195
Iceland2010,46,294620,13310567803,Iceland,2010,0.15888941687597583,0.15670355033602607,0.2922747946507365,0.14635802050098431,0.18285927635598398,0.06291494128029326,0.4978616522978752
Iceland2011,27,295475,14732689535,Iceland,2011,0.1590963702512903,0.1537253574752517,0.2896860986547085,0.14517641086386326,0.18870632033166934,0.06360944242321685,0.4988239275742449
Iceland2012,37,297238,14292008745,Iceland,2012,0.1587212940471945,0.15199940788189936,0.2864573170321426,0.1443119654956634,0.19428875177467214,0.06422126376842799,0.4992665809889718
Iceland2013,49,300456,15548321544,Iceland,2013,0.15704462550256942,0.15231181936789415,0.28309968847352024,0.14420081476156243,0.19904744787922357,0.06429560401523018,0.49922451207497937
Iceland2014,44,304472,17304033021,Iceland,2014,0.15493707138915894,0.15245736882209202,0.28043958065109437,0.14447962374208465,0.20352938858088757,0.06415696681468247,0.4988340471373394
Iceland2015,40,308554,16942247374,Iceland,2015,0.15257621032299046,0.1524562961426525,0.27864490494370514,0.1442502770989843,0.20797656163912961,0.06409574985253796,0.49794201339149713
Iceland2016,40,268773,20304098101,Iceland,2016,NA,NA,NA,NA,NA,NA,0.49726349000829695
Ireland1985,276,3208200,21295486383,Ireland,1985,0.19263138208341127,0.155632441867714,0.2245807617978929,0.21897013901876441,0.16395486565675457,0.04423040957546288,0.5010597843027242
Ireland1986,282,3216700,28748960471,Ireland,1986,0.19196692262256349,0.1558118568719495,0.22722044331146826,0.2178008518046445,0.16249572543289706,0.044704199956477134,0.501569931917804
Ireland1987,245,3229700,33961142322,Ireland,1987,0.19020342446666874,0.15537046784531072,0.2312598693377094,0.2163358825897142,0.16091277827662012,0.04591757748397684,0.5016874632318791
Ireland1988,266,3233500,37818134253,Ireland,1988,0.1887428483067883,0.15388897479511365,0.23599814442554506,0.21438070202566878,0.16022885418277408,0.0467604762641101,0.5019019638162981
Ireland1989,278,3223200,39285385088,Ireland,1989,0.18661578555472821,0.15031645569620253,0.242150657731447,0.21261479275254405,0.15999627699180938,0.0483060312732688,0.5019545793000745
Ireland1990,334,3224000,49364681256,Ireland,1990,0.1863213399503722,0.14742555831265508,0.2473014888337469,0.2103287841191067,0.1593362282878412,0.049286600496277914,0.5019230769230769
Ireland1991,345,3252100,49847128533,Ireland,1991,0.18498816149564898,0.15236308846591434,0.24848559392392608,0.20503674548753115,0.15906644937117556,0.05005996125580394,0.5040127917345715
Ireland1992,362,3283400,55985506499,Ireland,1992,0.18593531095815313,0.1519461533775964,0.2519339708838399,0.20146799049765488,0.1581287689590059,0.05058780532374977,0.5037765730645063
Ireland1993,326,3306500,52480253169,Ireland,1993,0.18645092998639046,0.15115681233933162,0.25634356570391653,0.1974897928323,0.15774988658702555,0.050809012551035836,0.5038560411311054
Ireland1994,394,3326000,57166037102,Ireland,1994,0.18674082982561635,0.15186410102224895,0.2609140108238124,0.19197233914612147,0.15802766085387854,0.05048105832832231,0.5040889957907396
Ireland1995,403,3345900,69222626263,Ireland,1995,0.18700499118323918,0.15311276487641592,0.26480169760004785,0.1859888221405302,0.15783496219253415,0.05125676200723273,0.5048268029528676
Ireland1996,408,3375800,75880632560,Ireland,1996,0.187481485870016,0.15403756146691155,0.2690029030155815,0.18040168256413294,0.15735529356004502,0.05172107352331299,0.5048581077078026
Ireland1997,466,3414285,82826146132,Ireland,1997,0.18771045768001207,0.155091036629924,0.27373901124247096,0.17454723316887724,0.15715823371511164,0.051754027563604095,0.5048114026802097
Ireland1998,498,3449415,90082034316,Ireland,1998,0.18635101894089287,0.1566439526702354,0.2780671505168268,0.16876107977729557,0.15789923798673108,0.05227756010801832,0.5048238614373741
Ireland1999,424,3481871,98691849563,Ireland,1999,0.18451516440442509,0.15842459413344148,0.2818599540304624,0.16393772198912596,0.15899641313535165,0.05226615230719346,0.5046798115151307
Ireland2000,463,3523376,99853528653,Ireland,2000,0.1819936333788957,0.16089653786595584,0.28517421927151687,0.15946098287551486,0.1602298477369432,0.052244778871173556,0.5045283273769249
Ireland2001,488,3573974,109133512304,Ireland,2001,0.17851249057771545,0.16493376840458268,0.28674075412971667,0.15509933760010566,0.16234393423119475,0.0523697150566848,0.5040000290992603
Ireland2002,449,3639573,127945379258,Ireland,2002,0.17626298469628168,0.1696267666564182,0.2866646719271739,0.15106112722563883,0.16407116988723677,0.05231327960725063,0.50430338943606845
Ireland2003,454,3694079,164285112867,Ireland,2003,0.1740255148847656,0.1711593065551657,0.2869846584223023,0.1486118732165717,0.16673195131993657,0.05248669560125812,0.50417086369836706
Ireland2004,464,3752679,193870350137,Ireland,2004,0.170417720247322,0.17326715128045858,0.2876294508536435,0.1471191647353797,0.1688948082156774,0.05267170466751886,0.5037204088066152
Ireland2005,451,3833357,211650764830,Ireland,2005,0.16626340828678363,0.17781751086580247,0.2878200491110011,0.14502301768397777,0.17028547041144354,0.052790543640991436,0.5026495053813146
Ireland2006,452,3937578,232085535065,Ireland,2006,0.16069065806442437,0.18347293691705915,0.29085061934011214,0.14277736212463601,0.17005453606252371,0.05215388749124462,0.500552116046971
Ireland2007,458,4026707,269917519847,Ireland,2007,0.15738791027010407,0.1894962807077843,0.2905478347443705,0.1419226678275822,0.16902744599992003,0.05161786045023887,0.5006785941962005
Ireland2008,506,4094192,275020023436,Ireland,2008,0.1509267274226514,0.1913979608186426,0.2919999843681,0.1427175374286306,0.1711683282073728,0.05178946175460262,0.5022114253557234
Ireland2009,527,4117667,236311336482,Ireland,2009,0.14168824239551184,0.1905766056361527,0.29521401317785045,0.14476984175748064,0.17517735164111134,0.05257394539189303,0.5039955877927963
Ireland2010,486,4264857,221951354762,Ireland,2010,0.140342102912243,0.18497196975185803,0.30081407184344044,0.13974137937098477,0.18351635236539,0.050614123756083734,0.5031176895262842
Ireland2011,554,4218849,239018536582,Ireland,2011,0.13738605008143218,0.1792536305518401,0.3010939713651757,0.14711998462139791,0.18077963918594858,0.05436672419420557,0.5049500468018647
Ireland2012,542,4220806,225571853194,Ireland,2012,0.13113419569627222,0.17377534053922403,0.3047621710166257,0.149302289657473,0.18532052882790634,0.05570547426249868,0.5063542366078896
Ireland2013,487,4227378,239389340720,Ireland,2013,0.1261550303758027,0.16734533793760578,0.3079480945399252,0.1518520463511898,0.18980512270253572,0.05689436809294082,0.5061879964365619
Ireland2014,486,4328043,258099014042,Ireland,2014,0.12214920230690869,0.15973870869582396,0.3130320100793823,0.15114336895451363,0.1974033067601223,0.056533403203249136,0.5051525597134779
Israel1985,234,3753500,27493591484,Israel,1985,0.19035566804315973,0.17282536299453843,0.21558545357666178,0.23950979086186225,0.14386572532303182,0.03785799920074597,0.5029705608099108
Israel1986,278,3813500,34083532195,Israel,1986,0.19181853939950178,0.16984397535072768,0.21979808574800053,0.2376032516061361,0.1415759800708011,0.03936016782483283,0.5030811590402517
Israel1987,271,3878100,40946424370,Israel,1987,0.1936257445656378,0.16662798793223485,0.22405301565199454,0.23583713674221912,0.1395013021840592,0.04035481292385446,0.503107191666022
Israel1988,303,3947300,50078767903,Israel,1988,0.19504471410837787,0.16378283890254097,0.2278519494337902,0.23461606667848908,0.1373343804625947,0.04137005041420718,0.5030780533529248
Israel1989,353,4021100,49881433991,Israel,1989,0.19643878540697818,0.1618462609733655,0.23127999801049465,0.2329462087488498,0.13521175797667304,0.0422769888836388,0.5029966924473402
Israel1990,304,4156100,58986997917,Israel,1990,0.1966507061909001,0.16094415437549625,0.23517239719929742,0.2295661798320541,0.1347657659825317,0.04290079641972041,0.5036211833209018
Israel1991,359,4423200,67530220219,Israel,1991,0.19632844999095678,0.15990685476578043,0.2394872490504612,0.22488243805389763,0.1365527220112136,0.04284228612769036,0.5047703020437693
Israel1992,381,4588900,75575902932,Israel,1992,0.1973893525681536,0.15829501623482753,0.24243282703915972,0.2213602388371941,0.1382248469132036,0.042297718407461486,0.5055459914140644
Israel1993,371,4717000,75954641355,Israel,1993,0.19811320754716982,0.15707017171931312,0.24454102183591267,0.21907992368030527,0.13938944244223023,0.0418062327750689,0.505999576001696
Israel1994,416,4844900,86307135997,Israel,1994,0.1980226630064604,0.15655637887262894,0.24652727610476996,0.21717682511506944,0.13992032859295342,0.041796528308117815,0.5063881607463518
Israel1995,360,4977700,100343219507,Israel,1995,0.19744058500914077,0.15677923538983868,0.2487494224240111,0.21523997026739258,0.13948209012194387,0.042308696787673024,0.5066998814713622
Israel1996,306,5103700,109957321960,Israel,1996,0.19660246487842153,0.15377079373787644,0.2517389344985011,0.21212061837490448,0.14132883986127712,0.04443834864901934,0.508944491251445
Israel1997,379,5233500,114724862034,Israel,1997,0.19571988153243527,0.15532626349479317,0.25405560332473487,0.21006974300181522,0.13965797267602942,0.04517053597019203,0.5089710518773287
Israel1998,318,5360200,115979230547,Israel,1998,0.19501138017238162,0.15712100294765122,0.25629640685049065,0.20801462631991344,0.13743890153352487,0.046117682176038205,0.5089735457632177
Israel1999,368,5497047,117189920212,Israel,1999,0.19384953412259345,0.15941286294259446,0.25807274342024,0.20594693841984615,0.13569321855898267,0.047024702535743285,0.5089607201830365
Israel2000,394,5643291,132339311284,Israel,2000,0.19183682003993768,0.16211923149098637,0.25885214850696164,0.20418387072366107,0.13509103110224158,0.04791689813621165,0.5090295715744589
Israel2001,398,5777467,130706147871,Israel,2001,0.18934508842716022,0.1649877013577057,0.2579396818709653,0.20281327439862487,0.1362084802907572,0.048705773654786774,0.5089998783203781
Israel2002,382,5895508,121069378150,Israel,2002,0.18698405633577292,0.16739337814485197,0.25542005879730806,0.20191729024877925,0.13898463033211048,0.04930058614117731,0.5088523329965797
Israel2003,417,6003127,126864966909,Israel,2003,0.18499442040789743,0.16884083911601402,0.2530579479661183,0.20156428474693272,0.1417439611056038,0.049798546657433704,0.5086394140920224
Israel2004,411,6109931,135445033199,Israel,2004,0.18324642291377757,0.1694228625495116,0.2517756747171122,0.20150767660060317,0.14381062568464356,0.05023673753435186,0.5084291459265252
Israel2005,425,6220861,142462925574,Israel,2005,0.18160605099519184,0.16921516169546305,0.2507059714081379,0.20171436076131583,0.1460598460566793,0.050698609083212116,0.5082121269065488
Israel2006,367,6334485,153966916311,Israel,2006,0.18007004515757793,0.16826356049465743,0.2497397973158039,0.20207214951175984,0.14889229353293915,0.05096215398726179,0.5079783123647779
Israel2007,326,6448814,178706717753,Israel,2007,0.17862648852951876,0.16718360926520753,0.248984697031113,0.20235999983873004,0.15178868548542415,0.051056519850006525,0.50779445646905
Israel2008,354,6565602,215840354627,Israel,2008,0.17697051999192154,0.1662843711818048,0.24842565845447226,0.2027719621140605,0.15437518143804635,0.05117230681969452,0.5076043293516725
Israel2009,404,6731835,207419370241,Israel,2009,0.17393726970432283,0.16534080232210088,0.2530375447407728,0.19802951201269786,0.1576919220390874,0.05196294918101825,0.507567698851799
Israel2010,480,6849825,233609522091,Israel,2010,0.1719238082724741,0.1636526480603519,0.2535679378670258,0.19842769705795404,0.16001605880442202,0.052411849937772134,0.5073154423653159
Israel2011,409,6971495,261628548084,Israel,2011,0.17049972782021647,0.1607289397754714,0.25418450418454003,0.19906089009602676,0.16220265524109248,0.05332328288265286,0.5073837103806286
Israel2012,430,7095360,257296579579,Israel,2012,0.1696552394804492,0.15994043994948812,0.25472308663690074,0.19899807761692148,0.16324865827808596,0.05343449803815451,0.506910713480359
Israel2013,372,7226008,292489185194,Israel,2013,0.16903039686643026,0.15846495049548798,0.254736501814003,0.1992652097811129,0.16442508782165755,0.05407785322130836,0.506731102428893
Israel2014,382,7366252,308416982140,Israel,2014,0.1684133260713861,0.15701539941886322,0.2545540119995895,0.19961779749050126,0.1659158551730242,0.05448360984663571,0.5065812301832736
Israel2015,342,7516180,299093839690,Israel,2015,0.16791960809879486,0.15542775718516588,0.2543603266552956,0.2001077675095594,0.16764766144504256,0.05453687910614168,0.5064185530415717
Italy1985,4759,54114700,450725816043,Italy,1985,0.17339650778808716,0.14636503574814236,0.27250636148772883,0.14783598541616233,0.2031795427120542,0.056716566847825084,0.5156159047356818
Italy1986,4691,54267500,638273986102,Italy,1986,0.17385912378495416,0.14847007877643156,0.27184410558805916,0.14245358640070024,0.20467867508177084,0.05869443036808403,0.5156788132860367
Italy1987,4516,54424100,803055418883,Italy,1987,0.17354444079001766,0.15129143155330083,0.2714992071527136,0.13706060366639045,0.205785672156269,0.060818644681308466,0.5156410487265751
Italy1988,4381,54579700,888667913419,Italy,1988,0.17229849193014984,0.1544548614228367,0.2713408098615419,0.1319061849002468,0.20681498799004025,0.06318466389518447,0.5156221085861593
Italy1989,4342,54697200,925598068021,Italy,1989,0.1700854888367229,0.15806659207418294,0.2715660033786007,0.12667010377130822,0.20820078541497553,0.06541102652420965,0.5156790475563648
Italy1990,4402,54831700,1177326294441,Italy,1990,0.167198901365451,0.16175132268377598,0.2721381974295891,0.12169602620382006,0.20990412480371756,0.0673114275136463,0.5155430161749499
Italy1991,4453,54465500,1242109397534,Italy,1991,0.16425443629453507,0.1630812165499261,0.2734464936519448,0.11731095831306056,0.21278056751521607,0.0691263276753174,0.5157338131477724
Italy1992,4543,54154898,1315806985860,Italy,1992,0.1617749700128694,0.16278981819890048,0.27604699763260565,0.11320830112171941,0.2159083191330173,0.07027159390088779,0.5159851099710316
Italy1993,4697,54140523,1061445225791,Italy,1993,0.1580162792295154,0.16500632991668737,0.27707966544763524,0.10975082379606861,0.2208422146199068,0.06930468699018663,0.5161268020997877
Italy1994,4536,54143049,1095590833694,Italy,1994,0.15400333291167256,0.166985959730491,0.27731356614216535,0.1070411272922587,0.22672376651710177,0.06793224740631064,0.5162532682634847
Italy1995,4569,54141172,1170787352906,Italy,1995,0.1490688638952995,0.16854614820676583,0.2778930607560546,0.10511959364307813,0.23146382941248483,0.06790850408631716,0.5164334455116708
Italy1996,4689,54150332,1308929351236,Italy,1996,0.1442433261535682,0.1692621201288295,0.27868087678576003,0.10373766498790811,0.23302612438276463,0.07104988756116952,0.5166021512111874
Italy1997,4694,54181477,1239050932242,Italy,1997,0.1391780441865769,0.16962398422619598,0.2812941958005316,0.1026743696928011,0.23313511737599918,0.07409428871789524,0.5167775326612082
Italy1998,4504,54250592,1266309245009,Italy,1998,0.1343093914993591,0.16931817075839467,0.28415669639144214,0.10243842131713513,0.2328202427726503,0.07695707726101865,0.5169154467475673
Italy1999,4115,54280527,1248563179203,Italy,1999,0.12951276246820523,0.16838211611320575,0.2878243610272981,0.10210656208256784,0.2324524962699791,0.07972170203874403,0.5170907607437194
Italy2000,4108,54298946,1141759996315,Italy,2000,0.12468310158359243,0.1664416285354784,0.2928160520832209,0.10166379656798495,0.232025866579436,0.08236955465028732,0.5172187320173766
Italy2001,4030,54333844,1162317852349,Italy,2001,0.12051582435433797,0.16416351841404778,0.29790218781502004,0.1011305218898188,0.23116093166535392,0.08512701586142148,0.5173020521058661
Italy2002,4069,54526842,1266510634293,Italy,2002,0.11490502237411805,0.15989468086195052,0.30106933388880286,0.10081766701251468,0.23401764217337215,0.08929565368924171,0.517176714543637
Italy2003,4075,54937570,1569649661400,Italy,2003,0.11209951586864872,0.15746353542757716,0.3033226624330126,0.10015275520923113,0.23529435320856018,0.0916671778529702,0.5167390366920124
Italy2004,3986,54988156,1798314750435,Italy,2004,0.10974368734969035,0.1548943921669241,0.3056104663702489,0.09932369799780157,0.23725823793763878,0.09316951817769631,0.5169856214127275
Italy2005,3742,55244690,1852661982341,Italy,2005,0.10801711440502246,0.15125752357375885,0.3081719347144495,0.09892847620287126,0.2378708795361147,0.09575407156778326,0.5168464697693118
Italy2006,3700,56180672,1942633797516,Italy,2006,0.10789267526027456,0.14787163813206078,0.3113820888436507,0.0986475918265983,0.23601745098385438,0.09818855495356126,0.5157690887001138
Italy2007,3757,56583578,2203053380783,Italy,2007,0.10719786931819689,0.14391634972252904,0.3145385397862256,0.09813366698019697,0.23599555687340945,0.10021801731944205,0.5157840672429729
Italy2008,3904,57009825,2390729163615,Italy,2008,0.10679438149476866,0.14027889052457185,0.3175336181088084,0.09779916005706034,0.23574475101440848,0.10184919880038222,0.5158799206978797
Italy2009,3974,57351830,2185160183384,Italy,2009,0.10620517252893238,0.13622576646638826,0.32007606383266235,0.09785994623013773,0.2360531651736309,0.10357988576824838,0.5159796993400211
Italy2010,3989,57637843,2125058244243,Italy,2010,0.10544277307532136,0.1322182025444637,0.32204541380911844,0.09802641295927747,0.23682348765202751,0.10544370995979152,0.5161494853303237
Italy2011,4153,56610149,2276292404601,Italy,2011,0.10460686121847163,0.12639064066056424,0.32226502353844716,0.09838161704891467,0.24046008075336456,0.10789577678023776,0.5177807074840944
Italy2012,4257,56795085,2072823157060,Italy,2012,0.10414941715467105,0.12367355379431161,0.3225558514438353,0.09846163624898176,0.24143161331653962,0.10972792804166065,0.5175755261216706
Italy2013,4290,57503331,2130491320659,Italy,2013,0.10337260288451812,0.12121210856463255,0.3231036476826012,0.09856147289971776,0.24220214303759202,0.11154802493093835,0.5168346160677196
Italy2014,4147,58100676,2151732868243,Italy,2014,0.1026133843950456,0.11944441059515383,0.322590463491337,0.09857293226674334,0.2430240398579872,0.11375476939373304,0.5161757670427105
Italy2015,3988,58117697,1832868490534,Italy,2015,0.1020713879973599,0.11780263763720714,0.3205015332937229,0.09841401664625493,0.24485994343512957,0.11635048099032555,0.5158829160074943
Jamaica1985,8,2035000,2100223150,Jamaica,1985,0.2565110565110565,0.15724815724815724,0.16953316953316952,0.2800982800982801,0.10368550368550368,0.03292383292383293,0.5061425061425061
Jamaica1986,1,2052531,2754566176,Jamaica,1986,0.2495816141144762,0.16337487716385282,0.1752329197464009,0.2694697424789199,0.1072914367675811,0.035049409728769014,0.5058832241754205
Jamaica1987,13,2070760,3286987552,Jamaica,1987,0.24684898298209354,0.16782727114682533,0.17705624987927138,0.26478780737507,0.10770393478722788,0.03577575382951187,0.506715891749889
Jamaica1988,5,2090603,3828310735,Jamaica,1988,0.24334366687505948,0.1715696380422299,0.17909904462970733,0.26151593583286736,0.10815252824185176,0.03631918637828416,0.5076540117851165
Jamaica1989,0,2111039,4404970059,Jamaica,1989,0.23921206571740267,0.1744074837082593,0.18159115013981267,0.25945375713096724,0.10863323699846379,0.036702306305094315,0.508466683940941
Jamaica1990,3,2131041,4592224067,Jamaica,1990,0.23483405528096363,0.1762974058218495,0.1847111341358519,0.257998321008371,0.10917199622156495,0.036987087531398975,0.5090188316414372
Jamaica1991,1,2154835,4071219198,Jamaica,1991,0.23131191019265976,0.17882900546909625,0.18826406662227038,0.25594813524005317,0.1081878658922841,0.03745901658363633,0.5091531370151311
Jamaica2000,NA,2367841,8985352832,Jamaica,2000,0.20172004792551526,0.17899090352772842,0.23066920456229958,0.23840705520345326,0.11113457364747041,0.03907821513353304,0.5049325524813533
Jamaica2001,5,2391278,9178016493,Jamaica,2001,0.20053628227249196,0.1758862834015953,0.23612018343329383,0.23642002310061816,0.11145462802735609,0.03958259976464468,0.5050508556512459
Jamaica2002,2,2415717,9694169757,Jamaica,2002,0.19990793623590844,0.17210252691022995,0.24152001248490615,0.23455686241393342,0.11183387789215375,0.04007878406286829,0.5054996094327274
Jamaica2003,2,2440426,9399447609,Jamaica,2003,0.19964670102678794,0.16804238276432065,0.2468085489992321,0.23268314630314543,0.11229268988283193,0.04052653102368193,0.506096066834233
Jamaica2004,1,2464408,10150978155,Jamaica,2004,0.19954974987907848,0.16416478115636696,0.2516847859607662,0.2306777124567036,0.11304215860360785,0.04088081194347689,0.506584948596174
Jamaica2005,51,2487169,11204416000,Jamaica,2005,0.19959198590847665,0.16077275006242037,0.2556987482555468,0.22839782901765018,0.11439230707684118,0.04114637967906483,0.5067906523440908
Jamaica2006,0,2512597,11905525197,Jamaica,2006,0.2009709475892871,0.1595317514109903,0.2566595438902458,0.22520205190088183,0.11603691320175898,0.04159879200683596,0.5065738755558492
Jamaica2009,36,2568883,12038829246,Jamaica,2009,0.20461539120310268,0.16010849851861686,0.25980319072530744,0.210609436085645,0.12237964905369376,0.04248383441363425,0.5049486488874737
Jamaica2010,3,2586652,13191645686,Jamaica,2010,0.20571611488518748,0.16155942121321307,0.26076990642730447,0.20439664864079127,0.12482506344108137,0.04273284539242233,0.5044741233068847
Jamaica2011,50,2601037,14439910353,Jamaica,2011,0.2063434699314158,0.1633932927520831,0.26057876147090564,0.19835319528326587,0.12806776681761928,0.04326351374471028,0.5040920217590138
Japan1985,23257,112809200,1398892744821,Japan,1985,0.15153994532360837,0.14881233090918117,0.3172347645404807,0.1636790261787159,0.17748375132524652,0.041250181722767294,0.5103342635175145
